timestamp,GBP_USD,GBP_EUR,GBP_JPY,GBP_KRW,GBP_CHF,target
13-May-21,1.4046,1.1633,153.9161,1586.889,1.2734,9.0604
12-May-21,1.4096,1.1674,154.182,1593.1088,1.281,9.0961
11-May-21,1.4144,1.163,153.4624,1585.7334,1.2761,9.0925
10-May-21,1.4138,1.1626,153.7366,1573.4958,1.2717,9.0724
07-May-21,1.3979,1.1513,151.77,1557.8267,1.2622,8.9962
06-May-21,1.3888,1.1516,151.4903,1557.9767,1.2616,8.9733
05-May-21,1.391,1.1587,151.9111,1565.0558,1.2703,9.0039
04-May-21,1.3883,1.1537,151.6024,1563.8019,1.2656,8.9865
30-Apr-21,1.3845,1.15,151.312,1545.3927,1.2629,8.9577
29-Apr-21,1.3945,1.1514,151.9308,1546.2983,1.2707,9.0274
28-Apr-21,1.3906,1.1503,151.4363,1547.258,1.2699,9.0104
27-Apr-21,1.3915,1.1519,150.9221,1548.6351,1.2702,9.0212
26-Apr-21,1.3894,1.15,150.1525,1543.3247,1.2701,9.009
23-Apr-21,1.3841,1.1487,149.6074,1545.5622,1.2689,8.9907
22-Apr-21,1.3846,1.1517,149.606,1549.0628,1.2705,8.9834
21-Apr-21,1.3929,1.158,150.6561,1558.1467,1.278,9.0403
20-Apr-21,1.395,1.1578,150.8414,1555.8993,1.2749,9.0651
19-Apr-21,1.3984,1.1634,151.0552,1559.6285,1.2801,9.1008
16-Apr-21,1.3817,1.1534,150.3428,1540.637,1.2696,9.0084
15-Apr-21,1.3795,1.1524,149.993,1539.5979,1.2718,8.9978
14-Apr-21,1.3781,1.1515,150.2267,1538.2903,1.2718,8.998
13-Apr-21,1.3732,1.1513,149.9672,1542.8314,1.2668,8.9809
12-Apr-21,1.3744,1.1543,150.3594,1544.7638,1.2676,8.9981
09-Apr-21,1.3729,1.1548,150.4698,1537.8402,1.2703,8.9966
08-Apr-21,1.3731,1.154,150.0112,1534.0685,1.2705,8.9938
07-Apr-21,1.3788,1.1585,151.1441,1539.7818,1.2788,9.0185
06-Apr-21,1.3858,1.1706,152.1193,1549.6639,1.2932,9.0604
01-Apr-21,1.3819,1.1751,152.8658,1560.9528,1.3035,9.072
31-Mar-21,1.3796,1.1739,152.4734,1555.6301,1.2982,9.0288
30-Mar-21,1.3711,1.1691,151.246,1555.1908,1.2932,9.0118
29-Mar-21,1.3772,1.1707,151.1752,1563.2735,1.2929,9.0489
26-Mar-21,1.3792,1.1691,151.1052,1559.5304,1.2963,9.0216
25-Mar-21,1.3722,1.1653,149.7482,1559.8346,1.289,8.9813
24-Mar-21,1.3722,1.1598,149.3228,1554.2909,1.2837,8.9509
23-Mar-21,1.3793,1.1618,149.8058,1558.1262,1.2867,8.9875
22-Mar-21,1.3855,1.1612,150.5761,1561.1814,1.2791,9.0154
19-Mar-21,1.3872,1.1648,150.9967,1566.3846,1.2902,9.0265
18-Mar-21,1.3939,1.1689,151.8933,1570.0262,1.294,9.0679
17-Mar-21,1.3889,1.1667,151.6818,1571.8876,1.2886,9.032
16-Mar-21,1.3892,1.168,151.4645,1571.1852,1.2867,9.037
15-Mar-21,1.3862,1.1633,151.2899,1573.1984,1.2869,9.0097
12-Mar-21,1.3893,1.1638,151.4198,1579.7036,1.2912,9.0417
11-Mar-21,1.3969,1.1681,151.5636,1582.0242,1.2931,9.0704
10-Mar-21,1.3904,1.1688,151.0392,1586.1544,1.2949,9.0446
09-Mar-21,1.3893,1.1689,151.1419,1581.6903,1.2926,9.0374
08-Mar-21,1.3812,1.1648,150.3436,1575.7835,1.2924,9.0123
05-Mar-21,1.3817,1.1604,149.5828,1562.1431,1.2869,8.9755
04-Mar-21,1.3991,1.162,150.5292,1573.4559,1.2944,9.0513
03-Mar-21,1.3974,1.1575,149.4939,1571.3554,1.282,9.0377
02-Mar-21,1.3948,1.1563,148.8531,1571.0609,1.276,9.0246
01-Mar-21,1.3938,1.1566,148.607,1559.8713,1.2728,9.0106
26-Feb-21,1.3976,1.1513,148.9003,1576.7024,1.2655,9.0467
25-Feb-21,1.4134,1.1565,150.2162,1572.8739,1.277,9.1222
24-Feb-21,1.4103,1.1633,149.4072,1565.299,1.2821,9.1043
23-Feb-21,1.4106,1.16,148.2964,1567.7549,1.27,9.1181
22-Feb-21,1.4052,1.1577,147.6444,1562.1117,1.2603,9.0811
19-Feb-21,1.4022,1.1552,147.9882,1549.1996,1.2543,9.0519
18-Feb-21,1.3947,1.1553,147.5453,1545.9482,1.2517,9.0473
17-Feb-21,1.3853,1.1513,146.7448,1535.1548,1.2447,8.941
16-Feb-21,1.3926,1.1492,147.1978,1540.7448,1.2412,8.9881
15-Feb-21,1.3912,1.1467,146.5768,1533.7702,1.238,8.9791
12-Feb-21,1.3849,1.1427,145.3591,1529.6428,1.2348,8.9384
11-Feb-21,1.3826,1.1401,144.8135,1524.8626,1.2312,8.8795
10-Feb-21,1.3845,1.1413,144.9018,1531.3816,1.2328,8.9405
09-Feb-21,1.3796,1.1404,144.2786,1533.4737,1.2324,8.8769
08-Feb-21,1.374,1.1405,144.5448,1536.5579,1.2352,8.8546
05-Feb-21,1.3724,1.1414,144.7608,1535.9215,1.2358,8.8745
04-Feb-21,1.3659,1.1402,143.9932,1530.2861,1.2338,8.8394
03-Feb-21,1.3644,1.136,143.3712,1522.7113,1.2276,8.8112
02-Feb-21,1.3629,1.1331,143.2408,1522.0186,1.2248,8.7977
01-Feb-21,1.3663,1.1308,143.4068,1527.824,1.2237,8.8357
29-Jan-21,1.3728,1.13,143.7322,1529.6012,1.2211,8.8202
28-Jan-21,1.3719,1.1317,143.1029,1528.7905,1.2189,8.8475
27-Jan-21,1.3704,1.1335,142.6723,1517.5741,1.2191,8.8832
26-Jan-21,1.3742,1.1294,142.4358,1515.6464,1.2193,8.8821
25-Jan-21,1.3671,1.127,141.864,1508.1027,1.2149,8.8566
22-Jan-21,1.367,1.123,141.8809,1512.2027,1.2103,8.8595
21-Jan-21,1.372,1.1299,142.098,1510.4554,1.2167,8.8624
20-Jan-21,1.363,1.1259,141.2341,1499.852,1.2139,8.8118
19-Jan-21,1.3618,1.1228,141.4774,1501.153,1.2098,8.8213
18-Jan-21,1.3575,1.1242,140.7728,1499.7049,1.209,8.8104
15-Jan-21,1.3585,1.1234,141.1074,1498.7447,1.2091,8.8031
14-Jan-21,1.3691,1.1272,141.9757,1502.2313,1.2156,8.863
13-Jan-21,1.3634,1.121,141.6982,1496.611,1.2103,8.8181
12-Jan-21,1.3624,1.1202,141.9757,1496.7735,1.2119,8.8025
11-Jan-21,1.3492,1.1103,140.6946,1480.747,1.2025,8.7421
08-Jan-21,1.359,1.1088,141.0642,1485.1832,1.2003,8.7995
07-Jan-21,1.3544,1.1048,140.7628,1481.8016,1.1978,8.7711
06-Jan-21,1.355,1.1032,140.0935,1474.5246,1.194,8.7556
05-Jan-21,1.3593,1.1074,139.7224,1477.8378,1.1955,8.7743
04-Jan-21,1.3579,1.1065,140.0402,1473.2265,1.1945,8.7722
31-Dec-20,1.3649,1.1118,140.6666,1485.7755,1.2022,8.9262
30-Dec-20,1.3608,1.1063,140.5026,1479.4073,1.2013,8.8735
29-Dec-20,1.3494,1.1022,139.8113,1474.8537,1.1938,8.8116
24-Dec-20,1.3588,1.1142,140.8668,1498.0226,1.2076,8.8675
23-Dec-20,1.3522,1.1095,140.0744,1497.9469,1.2026,8.8434
22-Dec-20,1.3322,1.0945,138.1491,1476.7703,1.1847,8.7161
21-Dec-20,1.3314,1.0902,137.8132,1474.9848,1.1818,8.7163
18-Dec-20,1.3485,1.1022,139.4484,1481.125,1.194,8.8122
17-Dec-20,1.3591,1.1098,140.0417,1487.5485,1.2021,8.8778
16-Dec-20,1.3495,1.1073,139.6867,1476.2585,1.1942,8.8153
15-Dec-20,1.3448,1.106,139.4423,1470.5993,1.1918,8.7934
14-Dec-20,1.333,1.0991,138.6986,1456.7091,1.1841,8.7285
11-Dec-20,1.3216,1.0916,137.3803,1443.3061,1.1773,8.6492
10-Dec-20,1.3275,1.0946,138.5777,1444.7581,1.1775,8.6865
09-Dec-20,1.3396,1.1088,139.5997,1456.0983,1.1924,8.7623
08-Dec-20,1.3361,1.103,139.1147,1450.724,1.1875,8.7257
07-Dec-20,1.3313,1.0972,138.5218,1442.6832,1.1834,8.6927
04-Dec-20,1.3473,1.1098,140.4021,1461.3287,1.2004,8.798
03-Dec-20,1.3497,1.11,140.0584,1473.7442,1.2019,8.8295
02-Dec-20,1.3326,1.1032,139.3766,1469.2648,1.1949,8.7448
01-Dec-20,1.3364,1.1104,139.6404,1480.6777,1.2042,8.7808
30-Nov-20,1.3353,1.116,139.2718,1478.9449,1.2086,8.7809
27-Nov-20,1.3344,1.1171,138.8043,1473.9782,1.2076,8.7721
26-Nov-20,1.333,1.1198,139.0052,1475.6443,1.209,8.7633
25-Nov-20,1.3379,1.1241,139.6901,1481.5169,1.2171,8.7967
24-Nov-20,1.3355,1.1247,139.7868,1484.4817,1.2178,8.8009
23-Nov-20,1.3294,1.125,138.8957,1482.5136,1.2147,8.7541
20-Nov-20,1.3286,1.1207,137.922,1481.7344,1.2109,8.7167
19-Nov-20,1.3226,1.1171,137.4181,1473.912,1.2066,8.7013
18-Nov-20,1.3302,1.1201,137.9151,1470.6824,1.2099,8.7245
17-Nov-20,1.326,1.1165,138.1957,1465.6344,1.2075,8.6927
16-Nov-20,1.3176,1.1132,137.8341,1458.2011,1.2024,8.6738
13-Nov-20,1.3159,1.1133,137.6958,1460.195,1.2022,8.6901
12-Nov-20,1.3129,1.1117,138.0252,1460.5816,1.2,8.6801
11-Nov-20,1.3197,1.1224,139.3867,1470.7661,1.2119,8.7497
10-Nov-20,1.325,1.1208,139.39,1480.5948,1.21,8.7643
09-Nov-20,1.315,1.1118,138.5879,1471.4193,1.198,8.7158
06-Nov-20,1.316,1.1079,135.9428,1475.5189,1.1835,8.6961
05-Nov-20,1.3022,1.1088,134.973,1463.777,1.1797,8.598
04-Nov-20,1.2994,1.1095,135.7353,1469.5369,1.1851,8.6384
03-Nov-20,1.3071,1.114,136.6704,1479.0294,1.1929,8.7261
02-Nov-20,1.2904,1.1092,135.2339,1464.2943,1.1867,8.6326
30-Oct-20,1.2933,1.1104,135.2274,1469.0013,1.1854,8.6546
29-Oct-20,1.2905,1.1068,135.0508,1463.2592,1.183,8.6644
28-Oct-20,1.2994,1.1058,135.6054,1473.9874,1.1819,8.7422
27-Oct-20,1.3066,1.1043,136.4678,1474.1845,1.1842,8.76
26-Oct-20,1.302,1.1019,136.5407,1475.4003,1.1814,8.7389
23-Oct-20,1.3047,1.1022,136.7456,1474.8133,1.1823,8.7187
22-Oct-20,1.3095,1.1072,137.2618,1487.0486,1.1878,8.7544
21-Oct-20,1.3163,1.1085,137.4283,1490.2293,1.189,8.7512
20-Oct-20,1.2962,1.0955,136.8528,1476.145,1.1753,8.6527
19-Oct-20,1.2997,1.1031,137.0924,1481.7685,1.1822,8.6854
16-Oct-20,1.293,1.1033,136.2822,1475.7203,1.1826,8.6605
15-Oct-20,1.2906,1.1031,135.8744,1480.9958,1.1795,8.6807
14-Oct-20,1.3041,1.1091,137.074,1494.6812,1.1896,8.7553
13-Oct-20,1.2987,1.1057,137.0518,1492.7582,1.1869,8.7626
12-Oct-20,1.307,1.1064,137.5879,1501.8606,1.1879,8.8149
09-Oct-20,1.2994,1.0999,137.3206,1485.3701,1.1847,8.6968
08-Oct-20,1.2928,1.1004,137.0627,1490.4109,1.1865,8.7779
07-Oct-20,1.2895,1.0964,136.7386,1492.8735,1.1827,8.7554
06-Oct-20,1.2963,1.0997,136.8763,1506.1126,1.1852,8.8016
05-Oct-20,1.2974,1.1003,137.0573,1501.3772,1.1873,8.8091
02-Oct-20,1.2932,1.1039,136.2516,1507.4509,1.1896,8.7806
01-Oct-20,1.287,1.0964,135.9716,1498.2739,1.1831,8.7385
30-Sep-20,1.2924,1.1023,136.387,1506.0596,1.1872,8.7702
29-Sep-20,1.2842,1.0947,135.7271,1501.0564,1.1833,8.7504
28-Sep-20,1.2842,1.1029,135.65,1501.8013,1.191,8.7466
25-Sep-20,1.2705,1.0935,134.241,1495.3404,1.1804,8.6723
24-Sep-20,1.2714,1.0923,134.1073,1490.9835,1.1797,8.6838
23-Sep-20,1.2765,1.0938,134.4091,1491.1754,1.1778,8.6933
22-Sep-20,1.2721,1.0868,133.5705,1480.2982,1.1697,8.6229
21-Sep-20,1.2795,1.0896,133.7461,1492.396,1.1719,8.705
18-Sep-20,1.2962,1.0928,135.2455,1506.5733,1.1792,8.7753
17-Sep-20,1.2952,1.0954,135.7111,1519.2307,1.1782,8.7592
16-Sep-20,1.3006,1.098,136.3809,1524.6869,1.1803,8.7828
15-Sep-20,1.2854,1.0846,135.5711,1516.862,1.1673,8.7175
14-Sep-20,1.2883,1.0852,136.1347,1521.8623,1.1681,8.7771
11-Sep-20,1.2782,1.0805,135.7448,1517.3768,1.1627,8.7339
10-Sep-20,1.2867,1.0837,136.6089,1526.9398,1.1678,8.7907
09-Sep-20,1.2996,1.1006,138.0695,1540.2209,1.1874,8.8773
08-Sep-20,1.3023,1.1044,137.9526,1548.4412,1.1946,8.9136
07-Sep-20,1.3177,1.1142,140.0583,1565.4276,1.2058,9.0003
04-Sep-20,1.3199,1.1197,140.3846,1572.0801,1.2089,9.0308
03-Sep-20,1.3271,1.1215,140.9513,1579.6206,1.207,9.0775
02-Sep-20,1.3303,1.1236,141.2113,1582.3519,1.2114,9.0969
01-Sep-20,1.345,1.1248,142.5297,1594.6589,1.221,9.1829
28-Aug-20,1.333,1.1205,140.3916,1576.0592,1.2054,9.1524
27-Aug-20,1.3189,1.1188,140.3969,1566.1014,1.1999,9.0932
26-Aug-20,1.3193,1.1163,140.0173,1564.1819,1.1985,9.0854
25-Aug-20,1.3118,1.1095,139.7592,1558.1232,1.1931,9.0666
24-Aug-20,1.3071,1.1064,138.3827,1553.8086,1.1901,9.0425
21-Aug-20,1.3073,1.1098,138.5215,1558.3212,1.193,9.0392
20-Aug-20,1.3144,1.1099,139.2475,1561.3298,1.1954,9.0884
19-Aug-20,1.3182,1.1081,139.3733,1554.4873,1.2,9.123
18-Aug-20,1.3223,1.1093,139.4498,1566.3305,1.1952,9.1523
17-Aug-20,1.3099,1.1038,138.8494,1551.629,1.1869,9.08
14-Aug-20,1.311,1.1083,139.5559,1555.6129,1.1922,9.1108
13-Aug-20,1.3096,1.1061,139.97,1550.6973,1.1913,9.0932
12-Aug-20,1.3058,1.1061,139.577,1545.5971,1.1888,9.0582
11-Aug-20,1.3087,1.1124,139.3111,1549.8607,1.1988,9.0834
10-Aug-20,1.3089,1.1124,138.4554,1552.7481,1.1971,9.1085
07-Aug-20,1.3051,1.1071,138.1709,1551.9205,1.1916,9.0872
06-Aug-20,1.3143,1.1091,138.6849,1558.1684,1.1971,9.1357
05-Aug-20,1.3143,1.1059,138.7375,1558.4575,1.1917,9.1173
04-Aug-20,1.3079,1.1106,138.6505,1562.3389,1.1971,9.1161
03-Aug-20,1.3032,1.1104,138.2956,1557.1285,1.2009,9.0999
31-Jul-20,1.3126,1.1096,138.7156,1565.5905,1.1949,9.1546
30-Jul-20,1.3046,1.1063,137.0104,1560.5092,1.1896,9.1423
29-Jul-20,1.2966,1.1011,136.2727,1547.7968,1.1856,9.0781
28-Jul-20,1.2947,1.1038,135.9047,1552.6819,1.1874,9.0619
27-Jul-20,1.2895,1.0951,135.578,1542.1517,1.1866,9.0201
24-Jul-20,1.2789,1.1,135.3716,1538.6766,1.1804,8.9682
23-Jul-20,1.2746,1.0992,136.3695,1529.3925,1.1799,8.9254
22-Jul-20,1.2732,1.0982,136.4616,1523.0082,1.1831,8.906
21-Jul-20,1.2749,1.1097,136.2868,1523.7732,1.1934,8.901
20-Jul-20,1.2647,1.1055,135.5505,1520.5615,1.1883,8.8293
17-Jul-20,1.2536,1.0974,134.3116,1510.5528,1.1781,8.7643
16-Jul-20,1.2597,1.102,134.9517,1515.7466,1.1887,8.8027
15-Jul-20,1.2623,1.1055,134.8641,1516.5525,1.1914,8.8193
14-Jul-20,1.253,1.0993,134.3843,1511.1243,1.1764,8.7854
13-Jul-20,1.2619,1.1101,135.3766,1514.7406,1.188,8.828
10-Jul-20,1.2662,1.1187,135.1795,1519.9845,1.1895,8.8601
09-Jul-20,1.2615,1.117,135.3463,1509.7128,1.1857,8.8198
08-Jul-20,1.2596,1.1118,135.4196,1503.9624,1.1816,8.8172
07-Jul-20,1.2575,1.1143,135.2441,1502.6999,1.1841,8.8147
06-Jul-20,1.2509,1.1052,134.4217,1491.1479,1.1756,8.7762
03-Jul-20,1.2468,1.1092,134.0684,1495.3496,1.1784,8.8093
02-Jul-20,1.2466,1.1102,134.1716,1495.6333,1.179,8.8091
01-Jul-20,1.2458,1.1063,133.9609,1496.6481,1.1775,8.8071
30-Jun-20,1.2359,1.1002,133.3907,1482.2087,1.1711,8.7276
29-Jun-20,1.2268,1.0908,132.1632,1473.8162,1.1653,8.685
26-Jun-20,1.232,1.0997,132.2429,1482.5518,1.1695,8.7189
25-Jun-20,1.2406,1.1063,132.9923,1492.2681,1.1772,8.7797
24-Jun-20,1.245,1.1042,133.1279,1500.9284,1.1796,8.8109
23-Jun-20,1.252,1.105,133.0375,1510.8072,1.1808,8.8375
22-Jun-20,1.2448,1.1063,133.0442,1507.8325,1.1799,8.798
19-Jun-20,1.2361,1.1056,132.2256,1493.4498,1.1766,8.7417
18-Jun-20,1.242,1.1069,132.5959,1504.298,1.1809,8.8027
17-Jun-20,1.2545,1.1178,134.5577,1522.8564,1.1944,8.8869
16-Jun-20,1.2583,1.1177,135.0533,1527.161,1.1964,8.9153
15-Jun-20,1.2559,1.1145,134.9213,1522.2889,1.193,8.9027
12-Jun-20,1.2539,1.115,134.5811,1510.8367,1.1931,8.875
11-Jun-20,1.2645,1.111,134.8716,1516.439,1.1875,8.9324
10-Jun-20,1.2755,1.1237,136.8229,1519.7391,1.2061,9.0018
09-Jun-20,1.2722,1.1205,137.0414,1522.798,1.2073,9.0036
08-Jun-20,1.2698,1.1237,137.913,1522.795,1.2141,8.976
05-Jun-20,1.2725,1.1248,139.6314,1534.1833,1.2248,9.0177
04-Jun-20,1.2607,1.1112,137.4163,1532.3682,1.2065,8.9604
03-Jun-20,1.2597,1.1229,137.0932,1532.7904,1.212,8.9716
02-Jun-20,1.2557,1.1229,136.3439,1527.8855,1.2064,8.9166
01-Jun-20,1.2481,1.1207,134.2456,1528.3234,1.1988,8.8917
29-May-20,1.2368,1.1118,133.1539,1528.6848,1.1878,8.8199
28-May-20,1.2323,1.1146,132.6201,1522.9934,1.1897,8.8045
27-May-20,1.2217,1.1131,131.6993,1511.866,1.1848,8.7573
26-May-20,1.2363,1.1252,133.0135,1522.1078,1.1962,8.8187
22-May-20,1.219,1.1194,131.0303,1514.5222,1.1856,8.6881
21-May-20,1.2212,1.1164,131.682,1505.8251,1.1859,8.6821
20-May-20,1.227,1.1162,131.8289,1503.6026,1.1831,8.7058
19-May-20,1.2251,1.119,132.2495,1499.0262,1.1902,8.6944
18-May-20,1.2192,1.123,130.9665,1495.3,1.1821,8.6651
15-May-20,1.2126,1.1208,130.0999,1494.5901,1.1794,8.611
14-May-20,1.2199,1.1283,130.5903,1501.8189,1.1855,8.6546
13-May-20,1.2226,1.128,130.9649,1496.6336,1.1867,8.6686
12-May-20,1.233,1.1338,132.2393,1507.9097,1.1922,8.7309
11-May-20,1.2358,1.1416,132.8732,1512.3967,1.2008,8.7653
07-May-20,1.2287,1.14,130.9303,1503.0564,1.2013,8.7077
06-May-20,1.2362,1.1449,131.099,1517.9671,1.2055,8.7816
05-May-20,1.2454,1.1488,132.7721,1519.8986,1.2108,8.7928
04-May-20,1.2421,1.1378,132.8426,1522.8394,1.1981,8.7695
01-May-20,1.2547,1.1399,134.0898,1534.4856,1.2044,8.8584
30-Apr-20,1.2613,1.1515,134.8708,1525.0126,1.2166,8.9023
29-Apr-20,1.2436,1.1459,132.5802,1509.6496,1.2108,8.799
28-Apr-20,1.2436,1.1476,132.9906,1518.4356,1.2121,8.8017
27-Apr-20,1.2409,1.1447,133.0245,1518.7747,1.2104,8.7878
24-Apr-20,1.2338,1.1409,132.5595,1522.83,1.2014,8.7328
23-Apr-20,1.2386,1.1438,133.2981,1524.1716,1.2042,8.7545
22-Apr-20,1.2329,1.1385,132.9189,1522.2801,1.1974,8.7281
21-Apr-20,1.2273,1.1302,132.1188,1513.7764,1.189,8.703
20-Apr-20,1.2473,1.1463,134.2718,1517.8768,1.2054,8.8205
17-Apr-20,1.2504,1.1483,134.443,1522.4933,1.2079,8.8451
16-Apr-20,1.2451,1.1473,133.8981,1527.0218,1.206,8.8087
15-Apr-20,1.2498,1.1463,134.241,1529.4428,1.2066,8.8302
14-Apr-20,1.2594,1.148,135.0329,1528.1434,1.2098,8.8723
09-Apr-20,1.247,1.1401,135.3369,1508.9698,1.2045,8.7692
08-Apr-20,1.2379,1.1396,134.6092,1508.0407,1.2021,8.7461
07-Apr-20,1.2304,1.1306,134.0767,1492.4383,1.1952,8.6701
06-Apr-20,1.2255,1.1364,133.7266,1504.2522,1.1992,8.6898
03-Apr-20,1.2258,1.1352,133.0116,1517.8469,1.1987,8.689
02-Apr-20,1.2377,1.1392,133.6345,1521.3561,1.2035,8.7727
01-Apr-20,1.2424,1.1374,133.1729,1530.0405,1.203,8.8157
31-Mar-20,1.2403,1.1306,133.8656,1512.1738,1.1996,8.7832
30-Mar-20,1.2416,1.1258,134.1797,1520.6993,1.1917,8.8083
27-Mar-20,1.2359,1.1176,133.6749,1510.1339,1.1813,8.7677
26-Mar-20,1.2135,1.1009,132.8783,1476.9994,1.1709,8.5805
25-Mar-20,1.1761,1.0859,131.0646,1450.1313,1.151,8.362
24-Mar-20,1.1772,1.0915,131.1519,1457.0087,1.1553,8.3122
23-Mar-20,1.1492,1.0681,127.9864,1462.9316,1.1291,8.1478
20-Mar-20,1.1741,1.0991,130.6773,1468.9165,1.1586,8.3302
19-Mar-20,1.1658,1.0896,128.3429,1458.6373,1.148,8.2839
18-Mar-20,1.1763,1.0858,127.558,1482.8673,1.1449,8.2881
17-Mar-20,1.2016,1.0953,129.0879,1491.522,1.1594,8.4182
16-Mar-20,1.2277,1.1024,129.7556,1507.4437,1.1625,8.5832
13-Mar-20,1.2406,1.1207,132.9179,1503.7933,1.1834,8.6887
12-Mar-20,1.254,1.1317,132.5478,1519.1834,1.1963,8.8134
11-Mar-20,1.2887,1.1424,135.0944,1531.2269,1.2091,8.9687
10-Mar-20,1.2932,1.1402,134.1048,1540.6732,1.2066,8.9941
09-Mar-20,1.311,1.1479,134.4037,1572.2298,1.2184,9.1046
06-Mar-20,1.3029,1.152,137.2866,1549.1872,1.2217,9.0288
05-Mar-20,1.2922,1.155,137.8777,1536.0123,1.2285,8.9635
04-Mar-20,1.2821,1.1511,137.5437,1518.9295,1.2252,8.8778
03-Mar-20,1.2819,1.1465,137.8683,1522.1922,1.225,8.9193
02-Mar-20,1.2748,1.1454,137.5764,1520.2118,1.2234,8.872
28-Feb-20,1.2776,1.163,137.9169,1544.9761,1.2371,8.9312